0;0;0;0;land;false;unknown;0
1;212;216;251;land;false;forest;1
2;207;188;203;land;false;plains;1
3;144;207;229;land;false;plains;1
4;230;109;237;land;true;plains;1
5;221;68;215;land;true;plains;1
6;230;235;50;land;false;plains;1
7;212;79;254;land;false;plains;1
8;104;249;157;land;false;plains;1
9;242;242;217;land;true;forest;1
10;129;236;238;land;true;plains;1
11;140;191;223;land;false;desert;1
12;171;240;212;land;true;plains;1
13;74;227;213;land;true;plains;1
14;167;133;244;land;true;plains;1
15;205;241;194;land;false;plains;1
16;95;206;248;land;true;plains;1
17;114;176;215;land;false;plains;1
18;172;225;210;land;true;desert;1
19;102;196;211;land;false;plains;1
20;225;120;179;land;false;plains;1
21;144;232;151;land;true;desert;1
22;254;170;129;land;true;desert;1
23;160;254;138;land;true;plains;1
24;100;233;234;land;false;plains;1
25;135;194;252;land;true;plains;1
26;232;241;41;land;true;plains;1
27;243;247;97;land;true;plains;1
28;247;162;146;land;false;plains;1
29;234;208;153;land;false;desert;1
30;238;182;186;land;false;plains;1
31;166;227;183;land;false;forest;1
32;232;185;197;land;false;plains;1
33;250;186;170;land;true;plains;1
34;178;73;250;land;false;plains;1
35;162;187;167;land;false;forest;1
36;171;240;171;land;false;plains;1
37;232;138;220;land;false;plains;1
38;157;173;225;land;true;desert;1
39;246;139;161;land;false;plains;1
40;212;223;108;land;false;plains;1
41;140;243;204;land;true;plains;1
42;251;174;185;land;false;jungle;1
43;215;212;220;land;false;plains;1
44;173;206;219;land;true;plains;1
45;211;155;240;land;true;forest;1
46;230;123;162;land;false;desert;1
47;92;218;228;land;true;plains;1
48;252;120;162;land;false;desert;1
49;209;176;176;land;false;desert;1
50;198;252;124;land;false;plains;1
51;159;247;181;land;true;forest;1
52;136;141;248;land;true;plains;1
53;198;176;243;land;false;plains;1
54;160;174;172;land;false;desert;1
55;240;83;215;land;true;forest;1
56;194;63;244;land;true;plains;1
57;39;244;254;land;true;plains;1
58;119;217;211;land;false;plains;1
59;238;176;113;land;false;plains;1
60;193;240;170;land;false;plains;1
61;181;174;212;land;false;plains;1
62;223;174;225;land;true;plains;1
63;222;238;100;land;false;plains;1
64;183;210;157;land;false;jungle;1
65;253;226;213;land;false;plains;1
66;216;200;119;land;true;desert;1
67;188;122;214;land;true;plains;1
68;249;203;76;land;true;plains;1
69;236;81;197;land;false;plains;1
70;208;167;204;land;false;plains;1
71;157;230;246;land;true;plains;1
72;250;252;69;land;false;plains;1
73;206;221;148;land;false;plains;1
74;137;240;196;land;false;plains;1
75;244;153;114;land;false;plains;1
76;213;172;238;land;true;plains;1
77;225;215;218;land;false;plains;1
78;152;211;234;land;false;plains;1
79;215;194;208;land;true;plains;1
80;246;204;244;land;false;plains;1
81;199;242;174;land;true;desert;1
82;205;112;252;land;false;plains;1
83;179;103;229;land;false;plains;1
84;138;133;236;land;true;plains;1
85;91;253;215;land;true;plains;1
86;229;212;117;land;true;plains;1
87;159;237;190;land;false;plains;1
88;105;223;174;land;true;plains;1
89;218;241;84;land;false;plains;1
90;207;204;122;land;false;plains;1
91;230;215;123;land;false;desert;1
92;227;238;156;land;false;desert;1
93;222;249;109;land;false;plains;1
94;190;249;124;land;false;plains;1
95;215;235;135;land;true;plains;1
96;231;169;146;land;true;forest;1
97;84;253;215;land;false;marsh;1
98;202;135;221;land;true;plains;1
99;103;194;251;land;true;plains;1
100;152;250;160;land;false;plains;1
101;237;253;172;land;true;plains;1
102;231;115;162;land;true;plains;1
103;249;136;149;land;false;plains;1
104;147;157;230;land;false;plains;1
105;224;220;99;land;true;plains;1
106;89;231;221;land;false;plains;1
107;128;144;235;land;false;plains;1
108;191;218;173;land;false;plains;1
109;210;236;152;land;true;plains;1
110;168;95;246;land;false;plains;1
111;254;165;232;land;true;desert;1
112;170;202;252;land;false;forest;1
113;250;205;73;land;true;plains;1
114;191;227;199;land;true;forest;1
115;166;242;209;land;false;plains;1
116;169;217;248;land;false;forest;1
117;250;234;122;land;false;plains;1
118;227;150;169;land;false;desert;1
119;235;119;226;land;false;plains;1
120;243;186;141;land;true;plains;1
121;78;188;237;land;true;desert;1
122;198;189;245;land;false;plains;1
123;243;229;66;land;true;forest;1
124;4;254;245;land;true;plains;1
125;107;186;247;land;false;desert;1
126;239;128;231;land;false;plains;1
127;190;190;226;land;true;desert;1
128;212;234;145;land;false;plains;1
129;84;253;187;land;false;plains;1
130;157;162;192;land;false;desert;1
131;198;148;173;land;false;plains;1
132;221;56;225;land;true;plains;1
133;164;138;215;land;false;desert;1
134;108;229;174;land;true;desert;1
135;222;240;191;land;false;plains;1
136;248;191;113;land;false;desert;1
137;228;236;77;land;false;desert;1
138;112;251;143;land;false;plains;1
139;167;143;244;land;true;plains;1
140;195;224;236;land;false;plains;1
141;246;67;237;land;false;plains;1
142;138;254;134;land;true;desert;1
143;147;229;180;land;false;forest;1
144;198;218;232;land;false;desert;1
145;172;189;179;land;false;plains;1
146;239;63;236;land;true;plains;1
147;186;235;177;land;false;desert;1
148;239;127;230;land;false;plains;1
149;128;250;173;land;false;plains;1
150;230;220;65;land;true;jungle;1
151;232;239;129;land;false;plains;1
152;228;83;231;land;true;plains;1
153;166;234;138;land;true;plains;1
154;165;163;211;land;true;marsh;1
155;130;231;233;land;false;plains;1
156;244;159;132;land;false;forest;1
157;247;138;231;land;false;forest;1
158;193;242;127;land;true;plains;1
159;66;239;253;land;false;plains;1
160;210;186;145;land;false;plains;1
161;197;157;245;land;false;plains;1
162;224;69;245;land;true;plains;1
163;154;200;226;land;false;jungle;1
164;242;156;203;land;false;plains;1
165;149;199;165;land;true;plains;1
166;240;44;250;land;true;plains;1
167;180;227;204;land;true;plains;1
168;199;201;240;land;false;desert;1
169;242;193;163;land;true;plains;1
170;171;213;203;land;false;plains;1
171;246;204;208;land;true;plains;1
172;212;143;251;land;false;forest;1
173;216;240;59;land;false;plains;1
174;124;173;211;land;false;plains;1
175;242;54;240;land;false;plains;1
176;69;235;209;land;false;plains;1
177;226;241;243;land;true;forest;1
178;211;230;227;land;false;plains;1
179;151;161;239;land;false;desert;1
180;224;204;85;land;false;plains;1
181;240;131;173;land;false;jungle;1
182;99;229;225;land;false;forest;1
183;218;243;53;land;false;plains;1
184;132;174;200;land;true;plains;1
185;203;250;104;land;true;plains;1
186;63;253;207;land;false;plains;1
187;239;136;211;land;true;plains;1
188;113;203;242;land;true;forest;1
189;162;212;166;land;false;plains;1
190;164;173;209;land;true;plains;1
191;221;230;234;land;false;plains;1
192;203;180;240;land;false;plains;1
193;154;175;206;land;false;plains;1
194;232;243;116;land;false;plains;1
195;175;224;130;land;true;forest;1
196;210;253;191;land;false;desert;1
197;225;62;244;land;true;plains;1
198;205;76;225;land;true;forest;1
199;170;202;160;land;false;plains;1
200;234;43;226;land;true;plains;1
201;97;183;223;land;false;forest;1
202;134;239;150;land;false;plains;1
203;226;129;198;land;true;plains;1
204;122;155;235;land;false;plains;1
205;40;253;232;land;false;forest;1
206;168;226;240;land;false;forest;1
207;250;52;249;land;false;desert;1
208;173;242;99;land;false;plains;1
209;138;188;224;land;false;plains;1
210;237;253;143;land;true;plains;1
211;248;163;136;land;false;plains;1
212;178;242;247;land;false;plains;1
213;245;189;94;land;true;plains;1
214;191;219;156;land;true;desert;1
215;201;237;148;land;false;plains;1
216;246;228;119;land;false;forest;1
217;181;212;178;land;false;plains;1
218;172;183;242;land;true;desert;1
219;132;171;213;land;true;plains;1
220;236;207;110;land;true;desert;1
221;211;148;145;land;false;desert;1
222;196;148;169;land;false;jungle;1
223;248;243;160;land;false;desert;1
224;190;229;143;land;false;plains;1
225;141;154;216;land;false;forest;1
226;243;187;167;land;false;forest;1
227;204;236;254;land;false;plains;1
228;125;192;214;land;false;plains;1
229;244;251;148;land;false;plains;1
230;251;237;123;land;false;forest;1
231;233;182;225;land;false;desert;1
232;248;88;173;land;false;forest;1
233;207;172;154;land;false;desert;1
234;229;242;90;land;true;plains;1
235;182;249;71;land;false;forest;1
236;164;133;229;land;false;plains;1
237;254;185;190;land;false;plains;1
238;231;65;233;land;true;plains;1
239;241;42;236;land;false;forest;1
240;238;59;232;land;true;plains;1
241;213;204;181;land;false;plains;1
242;233;249;124;land;true;plains;1
243;189;200;139;land;false;plains;1
244;158;193;213;land;false;forest;1
245;167;173;178;land;true;desert;1
246;160;135;248;land;false;plains;1
247;200;252;50;land;false;plains;1
248;241;229;118;land;false;plains;1
249;152;199;195;land;true;plains;1
250;125;251;175;land;true;plains;1
251;239;127;217;land;false;plains;1
252;232;107;194;land;false;forest;1
253;179;124;219;land;false;plains;1
254;162;195;161;land;true;plains;1
255;113;175;213;land;false;forest;1
256;160;210;164;land;true;plains;1
257;144;225;176;land;false;plains;1
258;64;216;224;land;false;plains;1
259;253;182;116;land;false;plains;1
260;224;143;221;land;true;forest;1
261;209;146;187;land;true;plains;1
262;199;250;253;land;false;plains;1
263;231;232;182;land;true;desert;1
264;199;154;164;land;false;plains;1
265;241;145;116;land;true;plains;1
266;125;236;180;land;false;plains;1
267;145;182;190;land;true;desert;1
268;201;177;231;land;false;desert;1
269;231;171;155;land;false;forest;1
270;195;237;175;land;false;desert;1
271;196;234;112;land;true;desert;1
272;234;156;111;land;true;plains;1
273;103;200;221;land;false;plains;1
274;215;229;138;land;false;jungle;1
275;204;244;71;land;false;plains;1
276;183;140;188;land;true;plains;1
277;251;129;148;land;true;desert;1
278;246;132;185;land;false;jungle;1
279;253;241;164;land;false;plains;1
280;133;180;214;land;false;plains;1
281;209;164;169;land;false;forest;1
282;207;197;167;land;true;plains;1
283;209;89;228;land;true;plains;1
284;201;218;149;land;false;desert;1
285;160;169;207;land;false;plains;1
286;208;199;185;land;true;forest;1
287;111;176;220;land;false;forest;1
288;56;237;246;land;true;plains;1
289;224;192;139;land;true;plains;1
290;173;119;210;land;false;forest;1
291;250;239;224;land;false;plains;1
292;144;226;230;land;true;plains;1
293;231;136;191;land;false;forest;1
294;196;196;149;land;false;plains;1
295;180;241;112;land;true;plains;1
296;169;188;208;land;true;plains;1
297;254;112;234;land;false;plains;1
298;231;207;130;land;false;plains;1
299;195;160;246;land;true;plains;1
300;249;223;138;land;false;plains;1
301;160;213;148;land;false;jungle;1
302;227;200;185;land;true;jungle;1
303;229;33;251;land;false;forest;1
304;202;191;133;land;true;jungle;1
305;219;150;214;land;false;forest;1
306;90;186;230;land;true;plains;1
307;143;151;222;land;false;forest;1
308;176;228;198;land;true;desert;1
309;240;162;239;land;false;marsh;1
310;246;218;202;land;false;plains;1
311;243;213;97;land;true;plains;1
312;164;213;126;land;true;forest;1
313;159;143;244;land;false;plains;1
314;244;249;151;land;false;plains;1
315;83;250;226;land;false;desert;1
316;131;244;143;land;true;plains;1
317;253;61;213;land;false;forest;1
318;232;118;205;land;false;plains;1
319;253;189;217;land;false;plains;1
320;228;237;187;land;true;plains;1
321;193;177;196;land;false;plains;1
322;238;227;151;land;false;plains;1
323;146;202;250;land;true;plains;1
324;201;242;252;land;false;plains;1
325;147;226;166;land;false;plains;1
326;203;159;228;land;false;desert;1
327;86;233;217;land;false;plains;1
328;236;202;203;land;false;plains;1
329;83;211;224;land;true;plains;1
330;240;248;128;land;false;plains;1
331;231;225;197;land;false;forest;1
332;184;147;207;land;false;plains;1
333;227;123;198;land;false;plains;1
334;56;251;238;land;true;plains;1
335;249;178;226;land;false;forest;1
336;189;237;226;land;true;plains;1
337;204;178;206;land;true;plains;1
338;232;249;235;land;true;plains;1
339;204;234;217;land;true;plains;1
340;162;210;151;land;true;plains;1
341;252;127;181;land;false;plains;1
342;110;254;171;land;false;plains;1
343;183;174;210;land;false;forest;1
344;94;246;217;land;false;desert;1
345;84;238;245;land;false;forest;1
346;162;216;200;land;true;plains;1
347;216;183;170;land;false;plains;1
348;193;219;144;land;false;plains;1
349;126;243;181;land;false;plains;1
350;235;244;78;land;false;forest;1
351;167;227;170;land;true;plains;1
352;170;179;180;land;false;plains;1
353;146;248;241;land;false;plains;1
354;251;123;151;land;false;plains;1
355;254;160;216;land;true;forest;1
356;84;207;250;land;false;desert;1
357;93;234;202;land;false;forest;1
358;198;161;236;land;false;desert;1
359;133;221;152;land;true;plains;1
360;204;201;190;land;false;desert;1
361;162;186;240;land;false;forest;1
362;200;247;203;land;false;plains;1
363;122;235;227;land;true;plains;1
364;207;134;221;land;false;desert;1
365;162;92;248;land;false;plains;1
366;195;71;246;land;false;jungle;1
367;245;60;196;land;false;forest;1
368;245;52;206;land;true;plains;1
369;216;253;91;land;false;plains;1
370;197;224;214;land;false;forest;1
371;80;234;200;land;true;plains;1
372;165;217;243;land;false;forest;1
373;183;109;231;land;false;plains;1
374;198;185;212;land;false;forest;1
375;242;223;111;land;true;plains;1
376;252;200;232;land;false;plains;1
377;236;237;224;land;true;desert;1
378;236;52;245;land;false;plains;1
379;251;228;157;land;false;plains;1
380;156;252;155;land;false;desert;1
381;25;234;245;land;true;plains;1
382;187;242;162;land;false;plains;1
383;56;227;238;land;false;plains;1
384;249;114;166;land;false;plains;1
385;178;210;128;land;true;plains;1
386;69;253;205;land;true;plains;1
387;87;211;250;land;false;forest;1
388;110;212;253;land;true;plains;1
389;249;242;124;land;false;jungle;1
390;168;120;214;land;true;forest;1
391;228;140;209;land;false;plains;1
392;238;210;250;land;false;plains;1
393;218;233;237;land;false;forest;1
394;228;191;89;land;true;plains;1
395;166;156;207;land;true;forest;1
396;232;187;231;land;true;plains;1
397;222;210;201;land;true;plains;1
398;247;75;195;land;false;plains;1
399;111;143;250;land;true;forest;1
400;189;98;232;land;true;plains;1
401;244;250;93;land;false;forest;1
402;151;216;199;land;true;plains;1
403;146;160;223;land;false;plains;1
404;250;99;168;land;true;plains;1
405;158;222;132;land;false;forest;1
406;225;162;178;land;false;plains;1
407;254;184;199;land;false;desert;1
408;236;243;226;land;false;desert;1
409;235;228;70;land;false;plains;1
410;252;240;57;land;true;plains;1
411;179;146;236;land;false;plains;1
412;168;152;215;land;false;desert;1
413;161;220;176;land;false;plains;1
414;243;171;225;land;false;forest;1
415;250;248;208;land;false;marsh;1
416;247;183;224;land;true;forest;1
417;201;100;226;land;false;plains;1
418;245;175;195;land;false;desert;1
419;117;187;236;land;false;plains;1
420;235;250;115;land;true;plains;1
421;249;108;233;land;true;desert;1
422;151;226;248;land;true;desert;1
423;235;235;157;land;false;plains;1
424;112;235;182;land;false;plains;1
425;162;252;160;land;false;mountain;1
426;186;201;236;land;false;desert;1
427;204;147;237;land;false;plains;1
428;215;249;223;land;false;marsh;1
429;247;201;119;land;false;forest;1
430;181;207;189;land;true;plains;1
431;212;74;244;land;false;forest;1
432;81;202;239;land;false;plains;1
433;244;110;229;land;false;desert;1
434;177;215;225;land;false;plains;1
435;192;221;134;land;false;forest;1
436;237;210;190;land;false;forest;1
437;185;232;213;land;true;plains;1
438;201;223;161;land;false;jungle;1
439;54;237;228;land;true;plains;1
440;92;171;248;land;true;plains;1
441;238;111;152;land;false;forest;1
442;188;86;230;land;false;plains;1
443;136;175;202;land;false;plains;1
444;244;204;238;land;false;desert;1
445;176;207;135;land;true;plains;1
446;57;236;215;land;false;plains;1
447;208;175;146;land;true;plains;1
448;239;157;254;land;true;plains;1
449;88;222;205;land;false;jungle;1
450;205;245;201;land;false;plains;1
451;230;157;242;land;true;desert;1
452;192;189;245;land;true;plains;1
453;218;217;110;land;true;plains;1
454;242;183;159;land;false;plains;1
455;202;173;245;land;true;plains;1
456;147;254;136;land;true;desert;1
457;218;227;150;land;true;plains;1
458;237;248;166;land;false;desert;1
459;121;204;253;land;false;plains;1
460;245;241;226;land;true;desert;1
461;176;222;196;land;false;plains;1
462;133;187;249;land;false;marsh;1
463;200;230;162;land;true;plains;1
464;130;139;238;land;false;plains;1
465;149;232;134;land;false;plains;1
466;206;139;178;land;false;desert;1
467;131;205;252;land;true;plains;1
468;243;49;248;land;false;plains;1
469;254;82;237;land;true;plains;1
470;249;91;177;land;true;plains;1
471;228;177;130;land;true;plains;1
472;192;235;247;land;false;forest;1
473;226;201;147;land;true;desert;1
474;181;233;239;land;false;forest;1
475;172;181;184;land;false;desert;1
476;243;242;207;land;true;plains;1
477;83;198;251;land;false;jungle;1
478;108;161;243;land;true;plains;1
479;199;156;193;land;false;forest;1
480;81;183;242;land;false;plains;1
481;122;189;238;land;true;desert;1
482;222;105;241;land;true;plains;1
483;205;231;250;land;true;desert;1
484;249;155;239;land;true;desert;1
485;217;251;207;land;false;marsh;1
486;235;164;162;land;false;plains;1
487;253;193;119;land;false;forest;1
488;209;239;64;land;false;forest;1
489;135;242;188;land;false;forest;1
490;186;197;206;land;true;forest;1
491;226;105;216;land;true;plains;1
492;157;252;135;land;true;plains;1
493;85;193;225;land;false;plains;1
494;126;246;217;land;false;jungle;1
495;155;214;203;land;false;plains;1
496;132;224;146;land;false;plains;1
497;243;147;112;land;false;plains;1
498;141;219;211;land;true;plains;1
499;226;211;76;land;false;desert;1
500;252;133;170;land;true;plains;1
501;161;211;241;land;true;plains;1
502;194;158;245;land;true;forest;1
503;212;90;240;land;true;plains;1
504;119;228;168;land;true;plains;1
505;57;254;221;land;true;plains;1
506;185;141;219;land;true;plains;1
507;218;56;254;land;false;forest;1
508;164;233;153;land;false;forest;1
509;249;234;191;land;false;plains;1
510;239;247;211;land;false;plains;1
511;206;197;99;land;false;plains;1
512;165;229;215;land;false;plains;1
513;247;237;173;land;true;plains;1
514;115;241;220;land;false;plains;1
515;83;219;251;land;false;jungle;1
516;230;130;228;land;false;plains;1
517;197;164;202;land;false;plains;1
518;100;242;208;land;false;plains;1
519;182;156;248;land;true;plains;1
520;201;150;248;land;true;plains;1
521;197;252;249;land;false;forest;1
522;161;241;214;land;false;plains;1
523;254;58;212;land;false;desert;1
524;250;173;107;land;false;plains;1
525;180;211;127;land;false;marsh;1
526;243;211;186;land;false;plains;1
527;166;228;217;land;true;forest;1
